"","binomial","hwi","diet","mean_adult_body_mass_g","mean_max_longevity_y","mean_longevity_y"
"6308","Terpsiphone_batesi",14.41931465,NA,15.4,NA,NA
"6309","Terpsiphone_viridis",18.28626293,"invertebrates",13.9,NA,NA
"6310","Terpsiphone_paradisi",20.57106189,"invertebrates",19.75,NA,NA
"6311","Terpsiphone_atrocaudata",24.09363711,"invertebrates",18.7,NA,NA
"6312","Terpsiphone_cyanescens",17.67130145,"invertebrates",24.7,NA,NA
"6313","Terpsiphone_cinnamomea",18.11861047,"invertebrates",20.475,NA,NA
"6314","Terpsiphone_atrochalybeia",22.44841823,"invertebrates",12.2,NA,NA
"6315","Terpsiphone_mutata",20.4316565,"invertebrates",13.4,NA,NA
"6316","Terpsiphone_corvina",19.41397266,"invertebrates",18,NA,NA
"6317","Terpsiphone_bourbonnensis",19.40298507,"invertebrates",10.825,NA,NA
"6318","Chasiempis_sandwichensis",17.51426941,"invertebrates",14.025,17.83333333,17.8
"6319","Pomarea_dimidiata",16.29904232,"invertebrates",23,NA,NA
"6320","Pomarea_nigra",21.65997667,"invertebrates",25.4,NA,NA
"6321","Pomarea_mendozae",18.91798209,"invertebrates",29.6,NA,NA
"6322","Pomarea_iphis",19.44791423,"invertebrates",23.9,NA,NA
"6323","Pomarea_whitneyi",20.81635472,"invertebrates",43,NA,NA
"6324","Mayrornis_schistaceus",19.56521739,"invertebrates",NA,NA,NA
"6325","Mayrornis_versicolor",16.67895159,"invertebrates",NA,NA,NA
"6326","Mayrornis_lessoni",18.65953851,"invertebrates",11.6,NA,NA
"6327","Neolalage_banksiana",15.79194905,"invertebrates",16.85,NA,NA
"6328","Clytorhynchus_pachycephaloides",18.45838871,"invertebrates",26.175,NA,NA
"6329","Clytorhynchus_vitiensis",16.88650999,"invertebrates",29.2,NA,NA
"6330","Clytorhynchus_nigrogularis",16.70927719,"invertebrates",NA,NA,NA
"6331","Clytorhynchus_sanctaecrucis",18.56353591,"invertebrates",NA,NA,NA
"6332","Clytorhynchus_hamlini",18.26794042,"invertebrates",33.8,NA,NA
"6333","Metabolus_rugensis",16.91545735,"invertebrates",NA,NA,NA
"6334","Symposiarchus_axillaris",17.81593614,"invertebrates",NA,NA,NA
"6335","Symposiarchus_guttula",16.63742735,"invertebrates",NA,NA,NA
"6336","Symposiarchus_mundus",17.24769648,"invertebrates",NA,NA,NA
"6337","Symposiarchus_trivirgatus",16.5395718,"invertebrates",NA,NA,NA
"6338","Symposiarchus_bimaculatus",15.9803487,NA,NA,NA,NA
"6339","Symposiarchus_leucurus",17.73378582,"invertebrates",NA,NA,NA
"6340","Symposiarchus_everetti",13.52692267,"invertebrates",NA,NA,NA
"6341","Symposiarchus_loricatus",17.33778969,"invertebrates",NA,NA,NA
"6342","Symposiarchus_julianae",17.60503693,"invertebrates",NA,NA,NA
"6343","Symposiarchus_manadensis",18.47071597,"invertebrates",NA,NA,NA
"6344","Symposiarchus_infelix",22.68292683,"invertebrates",NA,NA,NA
"6345","Symposiarchus_menckei",16.47887324,"invertebrates",NA,NA,NA
"6346","Symposiarchus_verticalis",16.38973972,"invertebrates",NA,NA,NA
"6347","Symposiarchus_barbatus",13.69410833,"invertebrates",NA,NA,NA
"6348","Symposiarchus_browni",15.83333333,"invertebrates",NA,NA,NA
"6349","Symposiarchus_vidua",15.73962554,"invertebrates",NA,NA,NA
"6350","Monarcha_rubiensis",17.83697318,"invertebrates",NA,NA,NA
"6351","Monarcha_cinerascens",18.58799396,"invertebrates",31.05,NA,NA
"6352","Monarcha_melanopsis",22.96767012,"invertebrates",23,NA,NA
"6353","Monarcha_frater",17.15260894,"invertebrates",22,NA,NA
"6354","Monarcha_erythrostictus",16.61278333,"invertebrates",NA,NA,NA
"6355","Monarcha_castaneiventris",17.40171887,"invertebrates",27.88333334,NA,NA
"6356","Monarcha_castus",18.18181818,"invertebrates",NA,NA,NA
"6357","Monarcha_richardsii",16.70504496,"invertebrates",NA,NA,NA
"6358","Monarcha_godeffroyi",17.47126437,"invertebrates",NA,NA,NA
"6359","Monarcha_takatsukasae",19.6875,"invertebrates",NA,NA,NA
"6360","Carterornis_leucotis",16.32659666,"invertebrates",11.5,NA,NA
"6361","Carterornis_pileatus",15.75757576,"invertebrates",12.15,NA,NA
"6362","Carterornis_chrysomela",14.45079744,"invertebrates",14.8,NA,NA
"6363","Arses_insularis",14.64882832,"invertebrates",17,NA,NA
"6364","Arses_telescopthalmus",17.1934286,"invertebrates",16.25,NA,NA
"6365","Arses_lorealis",18.60518068,NA,16.25,NA,NA
"6366","Arses_kaupi",19.76865719,"invertebrates",13.6,NA,NA
"6367","Grallina_cyanoleuca",26.54515616,"invertebrates",79.9,NA,NA
"6368","Grallina_bruijni",16.93375766,"invertebrates",NA,NA,NA
"6369","Myiagra_oceanica",19.97126688,"invertebrates",NA,NA,NA
"6370","Myiagra_erythrops",17.11551406,"invertebrates",NA,NA,NA
"6371","Myiagra_freycineti",18.55462185,NA,11.65,NA,NA
"6372","Myiagra_pluto",17.48659429,"invertebrates",NA,NA,NA
"6373","Myiagra_galeata",15.74067766,"invertebrates",11,NA,NA
"6374","Myiagra_atra",20.27777778,"invertebrates",NA,NA,NA
"6375","Myiagra_rubecula",17.91140214,"invertebrates",12.65,NA,NA
"6376","Myiagra_ferrocyanea",15.5952381,"invertebrates",12.525,NA,NA
"6377","Myiagra_cervinicauda",16.00198413,"invertebrates",11.5,NA,NA
"6378","Myiagra_caledonica",18.89758055,"invertebrates",10.9,NA,NA
"6379","Myiagra_vanikorensis",20.53886632,"invertebrates",12.15,NA,NA
"6380","Myiagra_albiventris",18.73910336,"invertebrates",NA,NA,NA
"6381","Myiagra_azureocapilla",18.67979987,"invertebrates",12.825,NA,NA
"6382","Myiagra_ruficollis",15.35004825,"invertebrates",10.225,NA,NA
"6383","Myiagra_cyanoleuca",20.86826742,"invertebrates",17.5,NA,NA
"6384","Myiagra_alecto",13.88810936,"invertebrates",24.6,NA,NA
"6385","Myiagra_hebetior",13.28443999,"invertebrates",20.2,NA,NA
"6386","Myiagra_nana",17.93189353,NA,20.75,NA,NA
"6387","Myiagra_inquieta",20.17421102,"invertebrates",20.75,NA,NA
"6388","Lamprolia_victoriae",15.22996835,"invertebrates",15.0125,NA,NA
"6389","Platylophus_galericulatus",11.55781676,"invertebrates",77.9,NA,NA
"6390","Platysmurus_leucopterus",15.08642907,"omnivore",181,NA,NA
"6391","Perisoreus_infaustus",17.67080771,"omnivore",84.5,17.9,15.61666667
"6392","Perisoreus_internigrans",19.60038132,"omnivore",104.75,NA,NA
"6393","Perisoreus_canadensis",18.75920105,"omnivore",71.1,19.2,17.16666667
"6394","Cyanolyca_armillata",9.061732539,"invertebrates",200,NA,NA
"6395","Cyanolyca_viridicyanus",10.33909448,"invertebrates",127,NA,NA
"6396","Cyanolyca_turcosa",9.998278086,"invertebrates",127,NA,NA
"6397","Cyanolyca_pulchra",17.80972046,"invertebrates",NA,NA,NA
"6398","Cyanolyca_cucullata",7.072074142,"omnivore",94.2,NA,NA
"6399","Cyanolyca_pumilo",10.38033638,"invertebrates",47,NA,NA
"6400","Cyanolyca_nana",13.42598701,"invertebrates",NA,NA,NA
"6401","Cyanolyca_mirabilis",10.31671878,"invertebrates",52.4,NA,NA
"6402","Cyanolyca_argentigula",8.958132707,"omnivore",132.5,NA,NA
"6403","Cyanocorax_melanocyaneus",13.06759886,"invertebrates",101,NA,NA
"6404","Cyanocorax_sanblasianus",12.28101308,"invertebrates",108.25,NA,NA
"6405","Cyanocorax_yucatanicus",9.33383642,"omnivore",118,NA,NA
"6406","Cyanocorax_beecheii",13.08621889,"omnivore",194,NA,NA
"6407","Cyanocorax_violaceus",15.78731729,"omnivore",262,NA,NA
"6408","Cyanocorax_caeruleus",14.46998861,"omnivore",272,36,36
"6409","Cyanocorax_cyanomelas",15.86351252,"omnivore",214.5,NA,NA
"6410","Cyanocorax_cristatellus",21.63126867,"omnivore",178,NA,NA
"6411","Cyanocorax_dickeyi",7.617866146,"omnivore",178.5,NA,NA
"6412","Cyanocorax_affinis",9.299324575,"fruit",212.5,NA,NA
"6413","Cyanocorax_mystacalis",5.1378834,"omnivore",149,NA,NA
"6414","Cyanocorax_cayanus",8.497900787,"omnivore",175,NA,NA
"6415","Cyanocorax_heilprini",9.47312791,"omnivore",NA,NA,NA
"6416","Cyanocorax_chrysops",10.91070441,"invertebrates",162,NA,NA
"6417","Cyanocorax_cyanopogon",8.700228228,"omnivore",157,NA,NA
"6418","Cyanocorax_luxuosus",6.840418354,"omnivore",79.11666667,11.58333333,10.7
"6419","Cyanocorax_yncas",8.067307098,"omnivore",79.11666667,10.7,10.7
"6420","Cyanocorax_morio",11.45594222,"omnivore",NA,NA,NA
"6421","Calocitta_colliei",17.7355877,"omnivore",223.5,NA,NA
"6422","Calocitta_formosa",18.89302292,"omnivore",210,NA,NA
"6423","Cyanocitta_cristata",16.85516594,"omnivore",85.25,26.2,18.3
"6424","Cyanocitta_stelleri",14.21874135,"omnivore",120,16.1,16.09166667
"6425","Aphelocoma_ultramarina",18.19306079,"omnivore",124,25,19
"6426","Aphelocoma_unicolor",16.52709969,"omnivore",125.5,NA,NA
"6427","Aphelocoma_californica",15.48527766,"omnivore",82.75,16.3,15.8
"6428","Aphelocoma_insularis",13.24782054,"seeds",108.5,16.3,15.8
"6429","Aphelocoma_coerulescens",16.48080076,"omnivore",78.725,16.3,15.8
"6430","Gymnorhinus_cyanocephalus",26.42341115,"omnivore",105,14.58333333,11
"6431","Garrulus_glandarius",17.50926634,"omnivore",160.85,17.91666667,17
"6432","Garrulus_lanceolatus",17.05094153,"omnivore",97.55,NA,NA
"6433","Garrulus_lidthi",14.82640901,"invertebrates",NA,NA,NA
"6434","Cyanopica_cyanus",13.07966625,"invertebrates",92,NA,NA
"6435","Cyanopica_cooki",16.6634754,NA,92,NA,NA
"6436","Urocissa_ornata",13.86327073,"omnivore",196,NA,NA
"6437","Urocissa_caerulea",14.76746532,"omnivore",257,NA,NA
"6438","Urocissa_flavirostris",12.78680638,"invertebrates",158.875,NA,NA
"6439","Urocissa_erythrorhyncha",19.62280616,"omnivore",NA,NA,NA
"6440","Urocissa_whiteheadi",13.45416131,"omnivore",NA,NA,NA
"6441","Cissa_chinensis",7.750215296,"omnivore",129.25,NA,NA
"6442","Cissa_hypoleuca",7.151936361,"omnivore",NA,NA,NA
"6443","Cissa_thalassina",9.583776347,"invertebrates",NA,NA,NA
"6444","Dendrocitta_vagabunda",14.95803233,"omnivore",109,NA,NA
"6445","Dendrocitta_occipitalis",13.56264602,"seeds",95.15,NA,NA
"6446","Dendrocitta_cinerascens",15.49679986,NA,95.15,NA,NA
"6447","Dendrocitta_formosae",15.79692104,"omnivore",103.75,NA,NA
"6448","Dendrocitta_leucogastra",11.46243132,"omnivore",99.2,NA,NA
"6449","Dendrocitta_frontalis",10.28262928,"omnivore",NA,NA,NA
"6450","Dendrocitta_bayleyi",14.28777921,"omnivore",NA,NA,NA
"6451","Crypsirina_temia",10.95142243,"omnivore",NA,NA,NA
"6452","Crypsirina_cucullata",14.52271908,"invertebrates",NA,NA,NA
"6453","Temnurus_temnurus",10.47034531,"invertebrates",NA,NA,NA
"6454","Pica_pica",21.68592065,"omnivore",213.375,21.7,10.49166667
"6455","Pica_hudsonia",25.09605088,"omnivore",189,21.7,9.333333333
"6456","Pica_nuttalli",26.27819953,"omnivore",154.05,10,9.916666667
"6457","Zavattariornis_stresemanni",25.74083772,"invertebrates",NA,NA,NA
"6458","Podoces_hendersoni",23.12276835,"invertebrates",121.5,NA,NA
"6459","Podoces_biddulphi",23.11360268,"omnivore",NA,NA,NA
"6460","Podoces_panderi",20.67683828,"invertebrates",91.05,NA,NA
"6461","Podoces_pleskei",21.29900403,"invertebrates",88.75,NA,NA
"6462","Nucifraga_columbiana",33.3697849,"seeds",130,17.41666667,17.4
"6463","Nucifraga_caryocatactes",22.95651226,"seeds",183,16.2,16.08333333
"6464","Nucifraga_multipunctata",24.79681215,NA,180,16.2,16.08333333
"6465","Pyrrhocorax_pyrrhocorax",38.08226878,"invertebrates",247.75,24.4,20.3
"6466","Pyrrhocorax_graculus",35.92893067,"invertebrates",223.5,24.4,23.33333333
"6467","Ptilostomus_afer",23.71861397,"omnivore",128,NA,NA
"6468","Coloeus_monedula",41.10772243,"omnivore",246,20.33333333,14.5
"6469","Coloeus_dauuricus",39.06684405,"omnivore",NA,NA,NA
"6470","Corvus_splendens",36.62683518,"scav",312,5.083333333,5.083333333
"6471","Corvus_moneduloides",23.47318004,"omnivore",309,NA,NA
"6472","Corvus_unicolor",29.82367758,"omnivore",253.5,NA,NA
"6473","Corvus_enca",33.00612535,"fruit",253.5,NA,NA
"6474","Corvus_violaceus",31.98654542,NA,252.25,NA,NA
"6475","Corvus_typicus",27.92721024,"invertebrates",NA,NA,NA
"6476","Corvus_florensis",25.60538117,"omnivore",NA,NA,NA
"6477","Corvus_kubaryi",27.14728636,"omnivore",247.25,NA,NA
"6478","Corvus_validus",38.53359128,"fruit",NA,NA,NA
"6479","Corvus_woodfordi",29.67497302,"omnivore",469.25,NA,NA
"6480","Corvus_fuscicapillus",29.47999839,"fruit",NA,NA,NA
"6481","Corvus_tristis",30.99710742,"fruit",635,NA,NA
"6482","Corvus_capensis",35.17228475,"omnivore",553,NA,NA
"6483","Corvus_frugilegus",41.16401515,"omnivore",453.5,22.91666667,19.91683333
"6484","Corvus_brachyrhynchos",35.21660781,"omnivore",453,20,14.6
"6485","Corvus_caurinus",37.85588284,"omnivore",295.75,16.75,16.68333333
"6486","Corvus_imparatus",34.73148728,"scav",217.75,NA,NA
"6487","Corvus_sinaloae",35.73309026,"omnivore",244,NA,NA
"6488","Corvus_ossifragus",35.96672074,"omnivore",285.05,14.5,14.5
"6489","Corvus_palmarum",34.15823425,"omnivore",NA,NA,NA
"6490","Corvus_minutus",34.66493553,"omnivore",289,NA,NA
"6491","Corvus_jamaicensis",28.09491686,"fruit",337.75,NA,NA
"6492","Corvus_nasicus",35.50312121,"omnivore",420,NA,NA
"6493","Corvus_leucognaphalus",34.76923852,"omnivore",NA,NA,NA
"6494","Corvus_hawaiiensis",29.62681744,"omnivore",520,25,25
"6495","Corvus_corone",37.59780388,"omnivore",544.5,19.16666667,14.66666667
"6496","Corvus_cornix",36.21071052,NA,544.5,19.16666667,16.8
"6497","Corvus_pectoralis",33.25073056,"invertebrates",NA,NA,NA
"6498","Corvus_meeki",27.16355669,"omnivore",469.25,NA,NA
"6499","Corvus_macrorhynchos",38.03851875,"omnivore",544.75,NA,NA
"6500","Corvus_levaillantii",35.46823148,"omnivore",526.5,NA,NA
"6501","Corvus_culminatus",35.32499139,NA,544.75,NA,NA
"6502","Corvus_orru",34.61437718,"omnivore",550,NA,NA
"6503","Corvus_bennetti",41.51577632,"omnivore",396.25,NA,NA
"6504","Corvus_tasmanicus",38.87337969,"omnivore",658.75,21.8,21.8
"6505","Corvus_mellori",39.82679509,"omnivore",536.75,NA,NA
"6506","Corvus_coronoides",41.2324663,"omnivore",640,21.8,21.8
"6507","Corvus_albus",42.17942405,"vertebrates",560.5,NA,NA
"6508","Corvus_ruficollis",46.29425441,"omnivore",593,NA,NA
"6509","Corvus_edithae",41.26525022,"vertebrates",587.75,NA,NA
"6510","Corvus_corax",33.33172662,"omnivore",1097,69,21.8335
"6511","Corvus_cryptoleucus",39.74640325,"omnivore",536.5,21.8,12.5
"6512","Corvus_rhipidurus",33.93439002,"omnivore",634.625,NA,NA
"6513","Corvus_albicollis",40.27350053,"omnivore",942,NA,NA
"6514","Corvus_crassirostris",39.99943898,"omnivore",1135,NA,NA
"6515","Corcorax_melanorhamphos",22.52291887,"invertebrates",NA,NA,NA
"6516","Struthidea_cinerea",16.30897464,"invertebrates",131,25,25
"6517","Melampitta_lugubris",6.39742769,"invertebrates",42.75,NA,NA
"6518","Melampitta_gigantea",15.0081203,"invertebrates",205,NA,NA
"6519","Ifrita_kowaldi",12.19271528,"invertebrates",32.25,NA,NA
"6520","Lycocorax_pyrrhopterus",13.55554109,"fruit",285.5,NA,NA
"6521","Manucodia_ater",10.58728161,"fruit",210,NA,NA
"6522","Manucodia_jobiensis",9.696451882,"fruit",215,NA,NA
"6523","Manucodia_chalybatus",11.29595045,"fruit",211.75,NA,NA
"6524","Manucodia_comrii",10.02476328,"fruit",433,NA,NA
"6525","Phonygammus_keraudrenii",12.16521981,"fruit",161.6,NA,NA
"6526","Paradigalla_carunculata",7.960740246,"fruit",170,NA,NA
"6527","Paradigalla_brevicauda",8.82508577,"fruit",170,NA,NA
"6528","Astrapia_nigra",13.25990964,"fruit",190,NA,NA
"6529","Astrapia_splendidissima",10.23721345,"fruit",129.5,NA,NA
"6530","Astrapia_mayeri",9.058635895,"fruit",139.5,NA,NA
"6531","Astrapia_stephaniae",12.24080723,"fruit",150,NA,NA
"6532","Astrapia_rothschildi",16.99063014,"fruit",171.5,NA,NA
"6533","Parotia_sefilata",9.05587573,"omnivore",181,NA,NA
"6534","Parotia_carolae",8.935635947,"fruit",146.5,NA,NA
"6535","Parotia_berlepschi",10.06711409,NA,146.5,NA,NA
"6536","Parotia_lawesii",9.191239316,"fruit",158.125,NA,NA
"6537","Parotia_helenae",8.358363745,"fruit",158.125,NA,NA
"6538","Parotia_wahnesi",15.23268615,"omnivore",154.5,NA,NA
"6539","Pteridophora_alberti",16.30926555,"fruit",87,NA,NA
"6540","Lophorina_superba",16.05109722,"omnivore",77.41666667,NA,NA
"6541","Ptiloris_paradiseus",7.831964304,"fruit",105,NA,NA
"6542","Ptiloris_victoriae",9.725726206,"invertebrates",86.5,NA,NA
"6543","Ptiloris_magnificus",11.93949421,"fruit",161,NA,NA
"6544","Ptiloris_intercedens",9.669699497,"fruit",161,NA,NA
"6545","Epimachus_fastuosus",15.78257518,"fruit",NA,NA,NA
"6546","Epimachus_meyeri",10.65197097,"omnivore",175,NA,NA
"6547","Drepanornis_albertisi",13.08035226,"invertebrates",110,NA,NA
"6548","Drepanornis_bruijnii",19.88613687,"invertebrates",153.75,NA,NA
"6549","Diphyllodes_magnificus",14.13436296,"invertebrates",87.5,NA,NA
"6550","Diphyllodes_respublica",15.46366651,"omnivore",60,NA,NA
"6551","Cicinnurus_regius",10.66596639,"omnivore",53,NA,NA
"6552","Semioptera_wallacii",11.23913998,"fruit",135,NA,NA
"6553","Seleucidis_melanoleucus",10.74150554,"fruit",166,NA,NA
"6554","Paradisaea_apoda",13.18155938,"fruit",211,12.1,12.1
"6555","Paradisaea_raggiana",19.68085106,"fruit",250,12.1,12.1
"6556","Paradisaea_minor",15.88851069,"fruit",198.9166667,NA,NA
"6557","Paradisaea_decora",14.4840843,"fruit",237,NA,NA
"6558","Paradisaea_rubra",10.74355748,"fruit",161.5,NA,NA
"6559","Paradisaea_guilielmi",11.02131043,"fruit",256.25,NA,NA
"6560","Paradisaea_rudolphi",11.57204344,"fruit",161,NA,NA
"6561","Heteromyias_albispecularis",21.12314088,"invertebrates",35.85,NA,NA
"6562","Heteromyias_cinereifrons",24.71331861,NA,36.3,NA,NA
"6563","Poecilodryas_brachyura",19.84423382,"invertebrates",25.1,NA,NA
"6564","Poecilodryas_hypoleuca",18.38066405,"invertebrates",19.25,NA,NA
"6565","Poecilodryas_superciliosa",22.18051948,"invertebrates",19.9,NA,NA
"6566","Poecilodryas_cerviniventris",19.51110311,"invertebrates",19.9,NA,NA
"6567","Poecilodryas_placens",22.49080751,"invertebrates",25.5,NA,NA
"6568","Poecilodryas_albonotata",26.87046939,"invertebrates",38.675,NA,NA
"6569","Peneothello_sigillata",17.26551854,"invertebrates",22.6,NA,NA
"6570","Peneothello_cryptoleuca",16.73440934,"invertebrates",18.9,NA,NA
"6571","Peneothello_cyanus",19.18394425,"invertebrates",24.5,NA,NA
"6572","Peneothello_bimaculata",19.4145405,"invertebrates",26.3,NA,NA
"6573","Peneoenanthe_pulverulenta",19.89402758,"invertebrates",19.65,NA,NA
"6574","Tregellasia_leucops",21.64355112,"invertebrates",15.975,NA,NA
"6575","Tregellasia_capito",25.49706999,"invertebrates",13.9,NA,NA
"6576","Eopsaltria_australis",24.37057939,"invertebrates",20.25,NA,NA
"6577","Eopsaltria_griseogularis",23.76460159,"invertebrates",19.875,NA,NA
"6578","Eopsaltria_georgiana",19.58681729,"invertebrates",19.15,NA,NA
"6579","Eopsaltria_flaviventris",22.01769803,"invertebrates",NA,NA,NA
"6580","Melanodryas_cucullata",25.88570747,"invertebrates",21.575,NA,NA
"6581","Melanodryas_vittata",22.99196231,"invertebrates",26.6,NA,NA
"6582","Pachycephalopsis_hattamensis",19.73821809,"invertebrates",34.6,NA,NA
"6583","Pachycephalopsis_poliosoma",18.31038738,"invertebrates",37.25,NA,NA
"6584","Monachella_muelleriana",29.87082676,"invertebrates",24.875,NA,NA
"6585","Microeca_papuana",24.61584131,"invertebrates",14.4,NA,NA
"6586","Microeca_griseoceps",23.23024283,"invertebrates",10.6,NA,NA
"6587","Microeca_flavovirescens",23.53347429,"invertebrates",14.6,NA,NA
"6588","Microeca_flavigaster",25.68587796,"invertebrates",12,NA,NA
"6589","Microeca_hemixantha",23.32222222,"invertebrates",NA,NA,NA
"6590","Microeca_fascinans",29.75561323,"invertebrates",14.75833334,5.333333333,5.333333333
"6591","Eugerygone_rubra",19.31482564,"invertebrates",8.4,NA,NA
"6592","Petroica_rosea",25.66181041,"invertebrates",8.2,NA,NA
"6593","Petroica_rodinogaster",23.38419913,"invertebrates",10.25,NA,NA
"6594","Petroica_archboldi",19.75694444,"invertebrates",NA,NA,NA
"6595","Petroica_bivittata",20.86504658,"invertebrates",9,NA,NA
"6596","Petroica_phoenicea",27.73802937,"invertebrates",13,NA,NA
"6597","Petroica_multicolor",22.69849806,"invertebrates",12.1,NA,NA
"6598","Petroica_boodang",27.08085586,NA,12.1,NA,NA
"6599","Petroica_goodenovii",25.12692111,"invertebrates",8.875,NA,NA
"6600","Petroica_macrocephala",23.18621027,"invertebrates",11.6,NA,NA
"6601","Petroica_australis",20.80118796,"invertebrates",33.1,NA,NA
"6602","Petroica_traversi",24.2285405,"invertebrates",23.5,NA,NA
"6603","Drymodes_superciliaris",16.70523255,"invertebrates",46,NA,NA
"6604","Drymodes_brunneopygia",13.56617876,"invertebrates",33.95,NA,NA
"6605","Amalocichla_sclateriana",7.936917297,"invertebrates",NA,NA,NA
"6606","Amalocichla_incerta",11.62303486,"invertebrates",32.35,NA,NA
"6607","Picathartes_gymnocephalus",4.502756285,"invertebrates",196,NA,NA
"6608","Picathartes_oreas",5.255750647,"invertebrates",220.5,NA,NA
"6609","Chaetops_frenatus",11.81693808,"invertebrates",55.5,NA,NA
"6610","Chaetops_aurantius",12.03734843,"invertebrates",53.925,NA,NA
"6611","Eupetes_macrocerus",3.926711175,"invertebrates",NA,NA,NA
"6612","Bombycilla_garrulus",35.77119506,"fruit",54.45,13.5,5.833333333
"6613","Bombycilla_japonica",41.07187512,"fruit",42.9,NA,NA
"6614","Bombycilla_cedrorum",35.59548638,"fruit",32.04816667,12.66666667,7.6
"6615","Phainoptila_melanoxantha",15.15753572,"fruit",56,NA,NA
"6616","Ptilogonys_cinereus",23.9516129,"omnivore",33.6,NA,NA
"6617","Ptilogonys_caudatus",22.28329753,"omnivore",36.3,NA,NA
"6618","Phainopepla_nitens",16.87883995,"fruit",22.55,NA,NA
"6619","Hypocolius_ampelinus",25.40145214,"fruit",51.25,NA,NA
"6620","Dulus_dominicus",20.49918401,"fruit",47.675,NA,NA
"6621","Moho_braccatus",21.01126224,NA,38.5,NA,NA
"6622","Moho_bishopi",22.86225556,NA,50.5,NA,NA
